FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
2001-01-01;6332X;CARBONERAS;ALMERIA;16;13.1;0.0;9.0;05:50;17.2;12:25;27;4.7;15.3;21:50;;;;;
2001-01-02;6332X;CARBONERAS;ALMERIA;16;15.0;0.0;11.5;23:50;18.5;13:30;26;5.6;17.5;12:20;;;;;
2001-01-03;6332X;CARBONERAS;ALMERIA;16;13.8;0.0;9.9;07:20;17.8;13:55;28;3.3;10.8;15:40;;;;;
2001-01-04;6332X;CARBONERAS;ALMERIA;16;15.5;0.0;12.6;23:40;18.4;14:15;27;6.1;13.6;05:20;;;;;
2001-01-05;6332X;CARBONERAS;ALMERIA;16;16.6;0.0;12.2;02:35;21.0;14:25;27;4.2;16.4;14:40;;;;;
2001-01-06;6332X;CARBONERAS;ALMERIA;16;15.0;0.0;11.7;23:25;18.3;05:55;28;6.9;22.5;13:00;;;;;
2001-01-07;6332X;CARBONERAS;ALMERIA;16;13.3;0.0;10.1;06:30;16.5;13:20;21;3.3;10.0;15:40;;;;;
2001-01-08;6332X;CARBONERAS;ALMERIA;16;10.2;0.0;6.3;07:30;14.2;11:20;19;3.3;8.9;16:50;;;;;
2001-01-09;6332X;CARBONERAS;ALMERIA;16;10.8;0.0;6.5;04:20;15.0;15:00;26;3.6;10.6;18:50;;;;;
2001-01-10;6332X;CARBONERAS;ALMERIA;16;16.0;;11.6;00:10;20.3;13:40;27;5.0;13.1;15:30;;;;;
2001-01-11;6332X;CARBONERAS;ALMERIA;16;16.0;;12.3;23:25;19.6;14:20;;5.0;;;;;;;
2001-01-12;6332X;CARBONERAS;ALMERIA;16;12.4;1.2;9.9;23:30;15.0;15:30;26;5.6;11.4;15:20;;;;;
2001-01-13;6332X;CARBONERAS;ALMERIA;16;14.4;0.0;9.9;00:00;18.8;12:50;28;4.2;9.2;14:40;;;;;
2001-01-14;6332X;CARBONERAS;ALMERIA;16;14.3;0.0;11.8;08:00;16.8;12:30;28;1.4;6.7;00:00;;;;;
2001-01-15;6332X;CARBONERAS;ALMERIA;16;12.5;0.0;9.3;07:15;15.7;13:00;20;3.1;9.2;14:10;;;;;
2001-01-16;6332X;CARBONERAS;ALMERIA;16;11.8;0.0;8.5;07:20;15.1;14:10;21;3.3;8.1;15:40;;;;;
2001-01-17;6332X;CARBONERAS;ALMERIA;16;14.2;0.0;9.7;04:50;18.7;11:20;19;3.3;8.1;14:40;;;;;
2001-01-18;6332X;CARBONERAS;ALMERIA;16;12.8;1.1;9.3;03:00;16.4;14:50;27;3.1;15.8;14:30;;;;;
2001-01-19;6332X;CARBONERAS;ALMERIA;16;14.2;0.0;9.8;06:30;18.7;12:20;27;3.1;13.1;03:50;;;;;
2001-01-20;6332X;CARBONERAS;ALMERIA;16;13.5;0.0;10.1;23:10;16.9;10:00;19;3.3;10.0;16:20;;;;;
2001-01-21;6332X;CARBONERAS;ALMERIA;16;11.4;0.0;7.5;05:15;15.3;13:20;17;2.5;6.9;Varias;;;;;
2001-01-22;6332X;CARBONERAS;ALMERIA;16;12.9;0.0;8.5;07:00;17.3;13:40;28;6.9;15.0;18:00;;;;;
2001-01-23;6332X;CARBONERAS;ALMERIA;16;15.9;0.0;11.7;07:00;20.1;15:30;28;5.6;13.9;11:40;;;;;
2001-01-24;6332X;CARBONERAS;ALMERIA;16;16.8;0.0;13.3;01:05;20.3;12:20;28;7.8;21.4;13:20;;;;;
2001-01-25;6332X;CARBONERAS;ALMERIA;16;15.2;0.0;11.8;22:30;18.7;13:50;27;5.8;22.5;01:20;;;;;
2001-01-26;6332X;CARBONERAS;ALMERIA;16;14.2;0.0;11.5;07:00;17.0;13:35;26;5.0;23.3;21:10;;;;;
2001-01-27;6332X;CARBONERAS;ALMERIA;16;17.4;0.1;13.9;Varias;20.8;13:30;27;5.6;22.2;00:10;;;;;
2001-01-28;6332X;CARBONERAS;ALMERIA;16;16.3;0.0;13.0;23:50;19.6;10:25;27;9.7;25.6;07:40;;;;;
2001-01-29;6332X;CARBONERAS;ALMERIA;16;14.6;0.0;11.5;23:50;17.6;14:10;31;5.6;21.9;06:10;;;;;
2001-01-30;6332X;CARBONERAS;ALMERIA;16;12.6;0.0;8.9;07:00;16.4;12:10;19;4.7;10.0;13:50;;;;;
2001-01-31;6332X;CARBONERAS;ALMERIA;16;15.7;0.0;10.5;02:30;20.9;11:30;28;4.4;13.6;14:30;;;;;
2001-02-01;6332X;CARBONERAS;ALMERIA;16;17.8;0.0;13.4;21:40;22.2;11:10;19;3.1;11.7;12:50;;;;;
2001-02-02;6332X;CARBONERAS;ALMERIA;16;13.6;0.0;10.1;23:30;17.1;Varias;04;2.5;9.4;00:00;;;;;
2001-02-03;6332X;CARBONERAS;ALMERIA;16;12.2;0.0;8.0;07:15;16.5;16:30;20;4.2;11.1;13:50;;;;;
2001-02-04;6332X;CARBONERAS;ALMERIA;16;15.0;0.0;11.6;Varias;18.3;Varias;27;4.4;14.7;15:00;;;;;
2001-02-05;6332X;CARBONERAS;ALMERIA;16;15.5;0.0;10.2;05:00;20.8;14:00;27;3.9;10.6;18:30;;;;;
2001-02-06;6332X;CARBONERAS;ALMERIA;16;15.1;0.0;10.9;07:15;19.3;13:35;21;3.6;11.4;12:20;;;;;
2001-02-07;6332X;CARBONERAS;ALMERIA;16;16.4;0.0;11.9;06:45;20.9;14:40;27;6.7;25.6;16:30;;;;;
2001-02-08;6332X;CARBONERAS;ALMERIA;16;14.6;0.1;11.9;03:50;17.3;13:20;28;8.1;19.4;12:40;;;;;
2001-02-09;6332X;CARBONERAS;ALMERIA;16;13.1;0.0;9.2;06:30;17.0;10:10;21;3.3;8.9;14:20;;;;;
2001-02-10;6332X;CARBONERAS;ALMERIA;16;16.0;0.0;11.2;01:10;20.8;12:10;13;2.8;9.4;14:00;;;;;
2001-02-11;6332X;CARBONERAS;ALMERIA;16;14.8;0.0;12.1;02:55;17.6;11:15;06;2.2;8.1;09:00;;;;;
2001-02-12;6332X;CARBONERAS;ALMERIA;16;14.0;0.0;10.9;23:50;17.1;Varias;12;0.8;4.2;11:10;;;;;
2001-02-13;6332X;CARBONERAS;ALMERIA;16;15.8;0.0;10.7;Varias;20.9;14:40;27;5.0;15.0;13:50;;;;;
2001-02-14;6332X;CARBONERAS;ALMERIA;16;14.0;21.7;11.3;21:50;16.6;10:30;17;3.1;15.3;09:00;;;;;
2001-02-15;6332X;CARBONERAS;ALMERIA;16;13.4;1.4;10.7;01:00;16.0;16:05;06;3.3;11.1;00:00;;;;;
2001-02-16;6332X;CARBONERAS;ALMERIA;16;14.0;0.0;11.6;Varias;16.4;13:10;04;6.4;13.3;07:40;;;;;
2001-02-17;6332X;CARBONERAS;ALMERIA;16;14.5;0.0;10.8;23:40;18.2;11:20;04;2.8;9.7;00:20;;;;;
2001-02-18;6332X;CARBONERAS;ALMERIA;16;12.6;0.8;9.5;05:45;15.8;12:30;05;4.7;13.6;19:40;;;;;
2001-02-19;6332X;CARBONERAS;ALMERIA;16;11.6;4.7;9.8;07:10;13.5;15:10;13;10.0;19.7;11:10;;;;;
2001-02-20;6332X;CARBONERAS;ALMERIA;16;13.0;0.0;9.7;23:40;16.3;13:00;05;5.6;12.2;Varias;;;;;
2001-02-21;6332X;CARBONERAS;ALMERIA;16;12.6;0.0;8.2;07:00;16.9;11:30;17;2.5;6.4;12:50;;;;;
2001-02-22;6332X;CARBONERAS;ALMERIA;16;14.1;0.0;8.3;03:05;19.9;Varias;27;3.9;12.2;16:00;;;;;
2001-02-23;6332X;CARBONERAS;ALMERIA;16;16.5;0.0;11.2;06:10;21.8;12:10;28;1.9;16.4;16:40;;;;;
2001-02-24;6332X;CARBONERAS;ALMERIA;16;15.0;0.1;12.3;23:50;17.8;11:35;27;8.1;18.6;15:40;;;;;
2001-02-25;6332X;CARBONERAS;ALMERIA;16;13.0;0.3;10.3;04:05;15.7;11:00;13;1.4;9.2;16:40;;;;;
2001-02-26;6332X;CARBONERAS;ALMERIA;16;11.8;0.0;9.2;05:35;14.5;10:40;20;3.6;9.7;17:30;;;;;
2001-02-27;6332X;CARBONERAS;ALMERIA;16;13.6;0.0;8.4;06:20;18.8;12:40;29;1.9;21.1;09:20;;;;;
2001-02-28;6332X;CARBONERAS;ALMERIA;16;13.8;0.0;10.5;Varias;17.1;14:40;27;6.1;17.5;14:00;;;;;
2001-03-01;6332X;CARBONERAS;ALMERIA;16;12.8;0.0;9.8;04:45;15.7;15:30;27;4.2;14.7;22:20;;;;;
2001-03-02;6332X;CARBONERAS;ALMERIA;16;17.6;0.0;13.9;00:10;21.3;13:40;29;7.2;28.1;18:30;;;;;
2001-03-03;6332X;CARBONERAS;ALMERIA;16;17.2;0.0;14.6;Varias;19.9;14:50;29;8.3;26.7;13:50;;;;;
2001-03-04;6332X;CARBONERAS;ALMERIA;16;18.6;0.0;14.6;02:20;22.5;14:10;27;5.0;17.5;04:30;;;;;
2001-03-05;6332X;CARBONERAS;ALMERIA;16;18.6;0.0;15.1;05:45;22.0;14:30;28;4.7;17.5;09:10;;;;;
2001-03-06;6332X;CARBONERAS;ALMERIA;16;18.1;0.0;13.5;06:30;22.7;17:20;28;2.8;10.0;17:20;;;;;
2001-03-07;6332X;CARBONERAS;ALMERIA;16;19.2;0.1;15.6;Varias;22.8;15:20;25;3.3;21.9;16:40;;;;;
2001-03-08;6332X;CARBONERAS;ALMERIA;16;16.0;0.0;12.9;06:30;19.1;16:20;26;4.2;13.1;12:40;;;;;
2001-03-09;6332X;CARBONERAS;ALMERIA;16;17.2;0.0;11.9;03:00;22.4;14:50;27;3.9;11.9;00:50;;;;;
2001-03-10;6332X;CARBONERAS;ALMERIA;16;19.8;0.0;14.7;Varias;24.9;15:30;27;2.2;8.3;16:50;;;;;
2001-03-11;6332X;CARBONERAS;ALMERIA;16;17.0;0.0;13.9;23:50;20.0;10:00;09;1.4;5.6;15:40;;;;;
2001-03-12;6332X;CARBONERAS;ALMERIA;16;18.5;0.0;13.6;00:50;23.4;13:40;27;3.6;20.0;14:40;;;;;
2001-03-13;6332X;CARBONERAS;ALMERIA;16;15.4;0.0;12.5;23:05;18.3;13:30;05;2.5;8.6;07:20;;;;;
2001-03-14;6332X;CARBONERAS;ALMERIA;16;14.6;0.0;10.2;04:50;18.9;13:05;05;3.9;8.6;20:10;;;;;
2001-03-15;6332X;CARBONERAS;ALMERIA;16;15.8;0.0;12.7;22:40;18.9;12:40;05;6.1;12.2;09:20;;;;;
2001-03-16;6332X;CARBONERAS;ALMERIA;16;16.2;0.0;11.3;02:55;21.0;12:40;28;5.6;17.8;15:00;;;;;
2001-03-17;6332X;CARBONERAS;ALMERIA;16;16.2;0.0;12.8;04:20;19.5;13:20;20;4.2;12.5;13:50;;;;;
2001-03-18;6332X;CARBONERAS;ALMERIA;16;16.6;0.0;12.4;Varias;20.7;16:30;20;4.2;10.6;14:20;;;;;
2001-03-19;6332X;CARBONERAS;ALMERIA;16;15.8;0.0;12.1;06:10;19.5;Varias;20;2.5;11.9;16:00;;;;;
2001-03-20;6332X;CARBONERAS;ALMERIA;16;17.9;0.0;11.7;05:30;24.1;13:50;27;4.2;14.2;21:50;;;;;
2001-03-21;6332X;CARBONERAS;ALMERIA;16;19.9;0.0;13.3;Varias;26.5;13:20;27;6.1;21.1;14:50;;;;;
