FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
1976-04-01;3100B;ARANJUEZ;MADRID;540;14.5;0.0;5.0;;24.0;;;;;;;;;;
1976-04-02;3100B;ARANJUEZ;MADRID;540;14.5;0.0;8.0;;21.0;;;;;;;;;;
1976-04-03;3100B;ARANJUEZ;MADRID;540;10.0;0.0;8.0;;12.0;;;;;;;;;;
1976-04-04;3100B;ARANJUEZ;MADRID;540;6.0;13.0;3.0;;9.0;;;;;;;;;;
1976-04-05;3100B;ARANJUEZ;MADRID;540;8.0;2.0;6.0;;10.0;;;;;;;;;;
1976-04-06;3100B;ARANJUEZ;MADRID;540;9.0;0.0;5.0;;13.0;;;;;;;;;;
1976-04-07;3100B;ARANJUEZ;MADRID;540;9.5;0.0;2.0;;17.0;;;;;;;;;;
1976-04-08;3100B;ARANJUEZ;MADRID;540;11.0;0.0;3.0;;19.0;;;;;;;;;;
1976-04-09;3100B;ARANJUEZ;MADRID;540;11.5;0.0;9.0;;14.0;;;;;;;;;;
1976-04-10;3100B;ARANJUEZ;MADRID;540;11.0;0.0;7.0;;15.0;;;;;;;;;;
1976-04-11;3100B;ARANJUEZ;MADRID;540;8.5;0.0;0.0;;17.0;;;;;;;;;;
1976-04-12;3100B;ARANJUEZ;MADRID;540;9.0;0.0;6.0;;12.0;;;;;;;;;;
1976-04-13;3100B;ARANJUEZ;MADRID;540;10.5;0.0;3.0;;18.0;;;;;;;;;;
1976-04-14;3100B;ARANJUEZ;MADRID;540;11.0;0.0;2.0;;20.0;;;;;;;;;;
1976-04-15;3100B;ARANJUEZ;MADRID;540;8.0;0.0;2.0;;14.0;;;;;;;;;;
1976-04-16;3100B;ARANJUEZ;MADRID;540;7.0;1.2;1.0;;13.0;;;;;;;;;;
1976-04-17;3100B;ARANJUEZ;MADRID;540;7.0;18.0;1.0;;13.0;;;;;;;;;;
1976-04-18;3100B;ARANJUEZ;MADRID;540;8.0;1.8;5.0;;11.0;;;;;;;;;;
1976-04-19;3100B;ARANJUEZ;MADRID;540;8.5;0.0;5.0;;12.0;;;;;;;;;;
1976-04-20;3100B;ARANJUEZ;MADRID;540;10.0;0.0;4.0;;16.0;;;;;;;;;;
1976-04-21;3100B;ARANJUEZ;MADRID;540;11.5;0.0;5.0;;18.0;;;;;;;;;;
1976-04-22;3100B;ARANJUEZ;MADRID;540;10.5;3.5;8.0;;13.0;;;;;;;;;;
1976-04-23;3100B;ARANJUEZ;MADRID;540;10.0;0.0;5.0;;15.0;;;;;;;;;;
1976-04-24;3100B;ARANJUEZ;MADRID;540;8.0;0.0;3.0;;13.0;;;;;;;;;;
1976-04-25;3100B;ARANJUEZ;MADRID;540;7.5;0.0;0.0;;15.0;;;;;;;;;;
1976-04-26;3100B;ARANJUEZ;MADRID;540;11.5;1.5;3.0;;20.0;;;;;;;;;;
1976-04-27;3100B;ARANJUEZ;MADRID;540;11.7;0.0;9.0;;14.4;;;;;;;;;;
1976-04-28;3100B;ARANJUEZ;MADRID;540;12.5;0.0;7.0;;18.0;;;;;;;;;;
1976-04-29;3100B;ARANJUEZ;MADRID;540;12.5;0.0;6.0;;19.0;;;;;;;;;;
1976-04-30;3100B;ARANJUEZ;MADRID;540;13.1;0.0;10.2;;16.0;;;;;;;;;;
1976-05-01;3100B;ARANJUEZ;MADRID;540;13.0;2.3;5.0;;21.0;;;;;;;;;;
1976-05-02;3100B;ARANJUEZ;MADRID;540;12.5;0.0;3.0;;22.0;;;;;;;;;;
1976-05-03;3100B;ARANJUEZ;MADRID;540;14.5;0.0;5.0;;24.0;;;;;;;;;;
1976-05-04;3100B;ARANJUEZ;MADRID;540;16.0;0.0;7.0;;25.0;;;;;;;;;;
1976-05-05;3100B;ARANJUEZ;MADRID;540;18.0;0.0;11.0;;25.0;;;;;;;;;;
1976-05-06;3100B;ARANJUEZ;MADRID;540;15.5;0.0;9.0;;22.0;;;;;;;;;;
1976-05-07;3100B;ARANJUEZ;MADRID;540;15.0;0.0;7.0;;23.0;;;;;;;;;;
1976-05-08;3100B;ARANJUEZ;MADRID;540;15.5;0.0;9.0;;22.0;;;;;;;;;;
1976-05-09;3100B;ARANJUEZ;MADRID;540;16.0;5.5;11.0;;21.0;;;;;;;;;;
1976-05-10;3100B;ARANJUEZ;MADRID;540;14.5;0.0;11.0;;18.0;;;;;;;;;;
1976-05-11;3100B;ARANJUEZ;MADRID;540;15.5;0.0;9.0;;22.0;;;;;;;;;;
1976-05-12;3100B;ARANJUEZ;MADRID;540;16.5;0.0;8.0;;25.0;;;;;;;;;;
1976-05-13;3100B;ARANJUEZ;MADRID;540;16.5;1.5;12.0;;21.0;;;;;;;;;;
1976-05-14;3100B;ARANJUEZ;MADRID;540;15.5;0.0;9.0;;22.0;;;;;;;;;;
1976-05-15;3100B;ARANJUEZ;MADRID;540;17.5;0.0;11.0;;24.0;;;;;;;;;;
1976-05-16;3100B;ARANJUEZ;MADRID;540;16.0;0.0;7.0;;25.0;;;;;;;;;;
1976-05-17;3100B;ARANJUEZ;MADRID;540;17.5;0.0;10.0;;25.0;;;;;;;;;;
1976-05-18;3100B;ARANJUEZ;MADRID;540;17.5;0.0;10.0;;25.0;;;;;;;;;;
1976-05-19;3100B;ARANJUEZ;MADRID;540;18.0;0.0;12.0;;24.0;;;;;;;;;;
1976-05-20;3100B;ARANJUEZ;MADRID;540;17.0;0.0;8.0;;26.0;;;;;;;;;;
1976-05-21;3100B;ARANJUEZ;MADRID;540;17.5;0.0;7.0;;28.0;;;;;;;;;;
1976-05-22;3100B;ARANJUEZ;MADRID;540;20.5;0.0;11.0;;30.0;;;;;;;;;;
1976-05-23;3100B;ARANJUEZ;MADRID;540;21.5;0.0;12.0;;31.0;;;;;;;;;;
1976-05-24;3100B;ARANJUEZ;MADRID;540;21.0;0.0;13.0;;29.0;;;;;;;;;;
1976-05-25;3100B;ARANJUEZ;MADRID;540;19.5;0.0;11.0;;28.0;;;;;;;;;;
1976-05-26;3100B;ARANJUEZ;MADRID;540;20.5;0.0;12.0;;29.0;;;;;;;;;;
1976-05-27;3100B;ARANJUEZ;MADRID;540;19.0;0.0;14.0;;24.0;;;;;;;;;;
1976-05-28;3100B;ARANJUEZ;MADRID;540;18.0;0.0;14.0;;22.0;;;;;;;;;;
1976-05-29;3100B;ARANJUEZ;MADRID;540;16.0;0.0;12.0;;20.0;;;;;;;;;;
1976-05-30;3100B;ARANJUEZ;MADRID;540;18.5;8.5;11.0;;26.0;;;;;;;;;;
1976-05-31;3100B;ARANJUEZ;MADRID;540;22.0;0.0;14.0;;30.0;;;;;;;;;;
1976-06-01;3100B;ARANJUEZ;MADRID;540;23.5;0.0;14.0;;33.0;;;;;;;;;;
1976-06-02;3100B;ARANJUEZ;MADRID;540;24.5;0.0;16.0;;33.0;;;;;;;;;;
1976-06-03;3100B;ARANJUEZ;MADRID;540;24.0;0.0;16.0;;32.0;;;;;;;;;;
1976-06-04;3100B;ARANJUEZ;MADRID;540;16.0;0.0;9.0;;23.0;;;;;;;;;;
1976-06-05;3100B;ARANJUEZ;MADRID;540;16.5;0.0;8.0;;25.0;;;;;;;;;;
1976-06-06;3100B;ARANJUEZ;MADRID;540;17.5;0.0;8.0;;27.0;;;;;;;;;;
1976-06-07;3100B;ARANJUEZ;MADRID;540;20.0;0.0;12.0;;28.0;;;;;;;;;;
1976-06-08;3100B;ARANJUEZ;MADRID;540;20.0;6.5;12.0;;28.0;;;;;;;;;;
1976-06-09;3100B;ARANJUEZ;MADRID;540;20.5;0.0;13.0;;28.0;;;;;;;;;;
1976-06-10;3100B;ARANJUEZ;MADRID;540;20.5;0.0;11.0;;30.0;;;;;;;;;;
1976-06-11;3100B;ARANJUEZ;MADRID;540;23.5;0.0;15.0;;32.0;;;;;;;;;;
1976-06-12;3100B;ARANJUEZ;MADRID;540;24.5;0.0;16.0;;33.0;;;;;;;;;;
1976-06-13;3100B;ARANJUEZ;MADRID;540;28.0;0.0;22.0;;34.0;;;;;;;;;;
1976-06-14;3100B;ARANJUEZ;MADRID;540;25.0;0.0;17.0;;33.0;;;;;;;;;;
1976-06-15;3100B;ARANJUEZ;MADRID;540;22.0;0.0;14.0;;30.0;;;;;;;;;;
1976-06-16;3100B;ARANJUEZ;MADRID;540;21.5;0.0;17.0;;26.0;;;;;;;;;;
1976-06-17;3100B;ARANJUEZ;MADRID;540;24.0;17.3;18.0;;30.0;;;;;;;;;;
1976-06-18;3100B;ARANJUEZ;MADRID;540;20.0;0.0;14.0;;26.0;;;;;;;;;;
1976-06-19;3100B;ARANJUEZ;MADRID;540;23.0;0.0;15.0;;31.0;;;;;;;;;;
1976-06-20;3100B;ARANJUEZ;MADRID;540;24.5;0.0;19.0;;30.0;;;;;;;;;;
1976-06-21;3100B;ARANJUEZ;MADRID;540;23.0;0.0;15.0;;31.0;;;;;;;;;;
1976-06-22;3100B;ARANJUEZ;MADRID;540;24.0;0.0;15.0;;33.0;;;;;;;;;;
1976-06-23;3100B;ARANJUEZ;MADRID;540;26.5;0.0;19.0;;34.0;;;;;;;;;;
1976-06-24;3100B;ARANJUEZ;MADRID;540;25.0;0.0;17.0;;33.0;;;;;;;;;;
1976-06-25;3100B;ARANJUEZ;MADRID;540;25.0;7.0;19.0;;31.0;;;;;;;;;;
1976-06-26;3100B;ARANJUEZ;MADRID;540;20.5;0.0;13.0;;28.0;;;;;;;;;;
1976-06-27;3100B;ARANJUEZ;MADRID;540;21.5;0.0;15.0;;28.0;;;;;;;;;;
1976-06-28;3100B;ARANJUEZ;MADRID;540;21.0;0.0;14.0;;28.0;;;;;;;;;;
1976-06-29;3100B;ARANJUEZ;MADRID;540;23.5;0.0;17.0;;30.0;;;;;;;;;;
1976-06-30;3100B;ARANJUEZ;MADRID;540;22.0;0.0;15.0;;29.0;;;;;;;;;;
1976-07-01;3100B;ARANJUEZ;MADRID;540;22.0;0.0;16.0;;28.0;;;;;;;;;;
1976-07-02;3100B;ARANJUEZ;MADRID;540;23.0;6.3;15.0;;31.0;;;;;;;;;;
1976-07-03;3100B;ARANJUEZ;MADRID;540;21.0;0.0;16.0;;26.0;;;;;;;;;;
1976-07-04;3100B;ARANJUEZ;MADRID;540;20.5;20.3;13.0;;28.0;;;;;;;;;;
1976-07-05;3100B;ARANJUEZ;MADRID;540;21.0;0.0;15.0;;27.0;;;;;;;;;;
1976-07-06;3100B;ARANJUEZ;MADRID;540;21.0;0.0;14.0;;28.0;;;;;;;;;;
1976-07-07;3100B;ARANJUEZ;MADRID;540;22.0;0.0;14.0;;30.0;;;;;;;;;;
1976-07-08;3100B;ARANJUEZ;MADRID;540;25.5;0.0;19.0;;32.0;;;;;;;;;;
1976-07-09;3100B;ARANJUEZ;MADRID;540;25.0;0.0;16.0;;34.0;;;;;;;;;;
1976-07-10;3100B;ARANJUEZ;MADRID;540;27.0;0.0;19.0;;35.0;;;;;;;;;;
1976-07-11;3100B;ARANJUEZ;MADRID;540;24.0;0.0;18.0;;30.0;;;;;;;;;;
1976-07-12;3100B;ARANJUEZ;MADRID;540;23.0;0.0;16.0;;30.0;;;;;;;;;;
1976-07-13;3100B;ARANJUEZ;MADRID;540;24.0;0.0;16.0;;32.0;;;;;;;;;;
1976-07-14;3100B;ARANJUEZ;MADRID;540;25.5;0.0;16.0;;35.0;;;;;;;;;;
1976-07-15;3100B;ARANJUEZ;MADRID;540;28.5;0.0;21.0;;36.0;;;;;;;;;;
1976-07-16;3100B;ARANJUEZ;MADRID;540;23.5;3.5;19.0;;28.0;;;;;;;;;;
