FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
2000-01-14;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;15.1;0.8;12.8;00:00;17.4;14:10;08;3.1;15.3;22:00;;;;;
2000-01-15;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.9;0.0;10.4;08:30;17.4;11:00;09;2.5;9.7;00:40;;;;;
2000-01-16;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.8;0.1;11.1;02:15;18.6;12:10;25;1.7;9.2;15:30;;;;;
2000-01-17;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;15.2;0.0;10.9;23:45;19.4;11:00;22;3.3;9.2;15:30;;;;;
2000-01-18;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.6;0.0;9.4;Varias;17.9;13:40;11;1.9;9.2;20:30;;;;;
2000-01-19;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.6;0.0;9.2;07:30;18.0;11:00;28;1.9;5.3;13:10;;;;;
2000-01-20;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.7;0.0;9.0;03:50;18.4;14:00;32;1.7;9.7;06:20;;;;;
2000-01-21;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.4;0.0;8.9;Varias;17.9;16:10;28;1.9;6.4;16:40;;;;;
2000-01-22;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.2;0.0;6.7;08:00;19.8;15:00;33;1.4;6.1;12:50;;;;;
2000-01-23;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;12.7;0.0;6.6;07:05;18.8;10:50;34;1.9;5.3;14:00;;;;;
2000-01-24;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;12.5;0.0;7.1;07:15;17.9;16:40;07;2.5;11.9;22:30;;;;;
2000-01-25;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;15.0;0.0;12.2;23:50;17.9;15:30;09;2.2;13.1;05:20;;;;;
2000-01-26;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.0;0.0;9.7;02:40;18.2;12:10;03;2.8;8.1;19:40;;;;;
2000-01-27;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.1;0.0;8.6;06:30;17.6;10:50;36;1.4;6.9;16:10;;;;;
2000-01-28;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.3;0.0;7.7;07:40;20.9;Varias;23;2.8;8.9;15:50;;;;;
2000-01-29;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;16.4;0.0;10.6;01:50;22.1;11:40;24;2.2;9.2;13:30;;;;;
2000-01-30;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;17.8;0.0;14.3;02:40;21.4;12:20;24;2.8;6.7;13:00;;;;;
2000-01-31;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;19.0;0.0;14.7;23:50;23.2;15:40;25;2.8;8.3;00:50;;;;;
2000-02-01;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;17.4;;12.2;07:40;22.7;13:00;32;1.9;5.3;12:30;;;;;
2000-02-02;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;;;;;;;;1.7;;;;;;;
2000-02-03;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;15.8;0.0;9.9;04:40;21.8;13:40;24;2.5;6.1;12:20;;;;;
2000-02-04;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;16.7;0.0;9.9;06:15;23.5;16:50;26;2.8;5.8;12:40;;;;;
2000-02-05;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.6;0.0;7.2;07:20;20.1;10:20;31;2.2;7.8;13:00;;;;;
2000-02-06;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.8;0.0;8.9;08:05;20.6;14:20;14;1.7;6.7;15:20;;;;;
2000-02-07;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.8;0.0;10.3;04:35;19.2;13:00;03;3.6;15.3;14:10;;;;;
2000-02-08;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.1;0.0;5.9;08:10;20.3;15:00;02;3.9;13.6;21:20;;;;;
2000-02-09;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.2;0.2;9.3;07:50;19.0;13:20;04;4.4;17.8;02:20;;;;;
2000-02-10;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.2;0.0;9.8;04:20;18.7;15:30;04;5.6;18.9;06:50;;;;;
2000-02-11;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.8;0.0;11.4;07:20;18.3;14:50;06;4.2;15.8;23:50;;;;;
2000-02-12;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.2;;9.0;07:45;19.3;10:20;04;4.4;14.4;00:00;;;;;
2000-02-14;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;14.3;0.0;8.8;08:05;19.8;14:05;01;3.6;11.1;15:20;;;;;
2000-02-15;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.9;0.0;7.2;07:15;20.6;15:50;02;3.6;12.8;18:30;;;;;
2000-02-16;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.4;0.0;7.5;07:20;19.3;Varias;02;3.6;8.6;18:30;;;;;
2000-02-17;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.2;0.0;6.9;08:00;19.5;16:30;02;3.3;9.4;17:30;;;;;
2000-02-18;C619I;LA ALDEA DE SAN NICOLÁS;LAS PALMAS;10;13.3;0.0;8.3;07:40;18.3;14:00;36;2.5;6.7;18:20;;;;;
