FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
1971-04-01;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;7.0;;;;;;;;;;;;;
1971-04-02;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;24.0;;;;;;;;;;;;;
1971-04-03;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;19.0;;;;;;;;;;;;;
1971-04-04;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;6.0;;;;;;;;;;;;;
1971-04-05;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;Ip;;;;;;;;;;;;;
1971-04-06;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-07;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-08;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-09;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;15.3;;;;;;;;;;;;;
1971-04-10;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-11;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-12;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-13;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-14;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-15;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-16;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-17;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-18;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-19;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-20;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-21;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
1971-04-22;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;45.0;;;;;;;;;;;;;
1971-04-23;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;7.0;;;;;;;;;;;;;
1971-04-24;B248;SIERRA DE ALFABIA, BUNYOLA;ILLES BALEARS;1030;;0.0;;;;;;;;;;;;;
