FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
1973-12-01;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;22.5;0.0;21.0;Varias;24.0;13:00;;6.7;;;;1019.9;12;1018.6;16
1973-12-02;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.0;0.0;19.0;Varias;21.0;12:00;;8.1;;;;1015.9;13;1015.0;15
1973-12-03;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.0;0.0;18.0;06:00;22.0;14:00;;6.1;;;;1017.4;Varias;1015.9;15
1973-12-04;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;0.0;17.0;09:00;22.0;Varias;;7.2;;;;1019.6;Varias;1018.8;16
1973-12-05;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.0;0.0;17.0;Varias;21.0;Varias;;8.9;;;;1020.2;12;1018.7;16
1973-12-06;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.5;0.0;19.0;Varias;22.0;13:00;;0.8;;;;1020.7;12;1018.6;Varias
1973-12-07;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.0;0.0;18.0;08:00;22.0;14:00;;8.6;;;;1020.6;12;1018.3;16
1973-12-08;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;0.0;18.0;06:00;21.0;13:00;;6.7;;;;1019.6;12;1016.0;16
1973-12-09;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.0;0.0;18.0;09:00;22.0;12:45;;6.4;;;;1017.9;12;1017.2;15
1973-12-10;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.0;;18.0;09:00;22.0;Varias;;5.3;;;;1019.2;12;1018.3;15
1973-12-11;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;;18.0;06:00;21.0;14:00;;8.9;;;;1018.6;13;1017.4;13
1973-12-12;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.0;;18.0;06:00;22.0;14:30;;9.7;;;;1021.1;12;1019.4;16
1973-12-13;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.3;;18.6;Varias;22.0;15:00;;4.7;;;;1021.9;12;1021.0;16
1973-12-14;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;;18.0;09:00;21.0;14:00;;10.6;;;;1022.7;Varias;1021.4;16
1973-12-15;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.9;;18.8;Varias;21.0;11:30;;8.1;;;;1022.6;Varias;1021.6;16
1973-12-16;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;;18.0;Varias;21.0;Varias;;7.8;;;;1022.7;11;1021.5;16
1973-12-17;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.5;;17.0;08:00;20.0;Varias;;5.3;;;;1022.4;11;1020.6;16
1973-12-18;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;;17.0;07:00;22.0;Varias;;1.4;;;;1019.4;12;1017.0;16
1973-12-19;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;;17.0;09:00;22.0;14:30;;7.2;;;;1014.0;12;1011.7;16
1973-12-20;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.5;;17.0;Varias;20.0;15:00;;10.0;;;;1012.1;12;1010.6;16
1973-12-21;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.5;;16.0;06:00;21.0;14:00;;9.4;;;;1021.1;13;1016.3;Varias
1973-12-22;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;15.6;;13.0;08:00;18.2;13:00;;5.0;;;;1020.6;12;1018.6;16
1973-12-23;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.6;;17.0;09:00;20.2;Varias;;10.6;;;;1016.0;13;1014.6;Varias
1973-12-24;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;16.0;;12.0;06:00;20.0;Varias;;13.3;;;;1013.8;12;1011.3;15
1973-12-25;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;17.1;;16.0;Varias;18.2;Varias;;11.7;;;;1013.8;Varias;1012.6;16
1973-12-26;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;14.7;;11.0;Varias;18.4;Varias;;8.1;;;;1017.8;Varias;1016.4;15
1973-12-27;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;15.1;;11.0;Varias;19.2;Varias;;6.7;;;;1019.5;12;1017.5;14
1973-12-28;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;15.5;;12.0;09:00;19.0;14:00;;6.9;;;;1019.2;12;1016.7;15
1973-12-29;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;14.8;;10.0;09:00;19.6;Varias;;3.3;;;;1019.1;12;1017.8;16
1973-12-30;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;15.0;;10.0;Varias;20.0;Varias;;4.4;;;;1020.7;12;1018.4;Varias
1973-12-31;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;17.5;;14.0;06:00;21.0;Varias;;4.7;;;;1020.8;12;1017.5;16
1974-01-01;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.5;0.0;17.0;09:00;20.0;Varias;36;1.7;6.1;Varias;;1019.6;09;1018.0;14
1974-01-02;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.0;0.0;16.0;06:00;20.0;Varias;36;4.2;6.1;14:30;;1018.6;10;1016.3;16
1974-01-03;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.0;0.0;17.0;06:00;21.0;12:00;05;3.6;10.0;Varias;;1020.7;10;1016.0;Varias
1974-01-04;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.0;0.0;17.0;09:00;21.0;14:00;18;1.4;3.9;Varias;;1023.1;Varias;1015.9;17
1974-01-05;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.8;0.0;18.6;07:00;21.0;Varias;00;0.0;0.0;;;1022.7;Varias;1020.7;16
1974-01-06;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.0;0.0;18.0;08:00;22.0;Varias;18;1.4;3.1;04:30;;1025.1;10;1022.6;Varias
1974-01-07;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.3;0.0;17.6;Varias;23.0;14:00;18;1.4;6.9;13:00;;1025.4;12;1023.4;Varias
1974-01-08;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.0;0.0;17.0;09:00;21.0;Varias;09;1.4;6.1;Varias;;1025.1;12;1023.2;Varias
1974-01-09;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.0;0.0;17.0;09:00;21.0;13:30;09;2.5;8.1;Varias;;1024.2;Varias;1023.1;15
1974-01-10;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.0;0.0;17.0;09:00;21.0;Varias;18;1.7;8.1;12:30;;1024.2;12;1021.4;16
1974-01-11;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;0.0;17.0;09:00;22.0;13:30;18;2.8;8.1;Varias;;1023.5;;1019.4;16
1974-01-12;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.0;0.0;16.0;09:00;22.0;13:30;18;2.8;6.1;10:00;;1022.0;;1019.5;15
1974-01-13;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.0;0.0;17.0;06:00;21.0;11:30;36;3.6;11.9;15:00;;1024.3;;1020.3;Varias
1974-01-14;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.0;0.0;16.0;08:00;20.0;Varias;05;6.4;11.9;Varias;;1024.7;;1022.4;Varias
1974-01-15;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.0;0.0;16.0;06:00;20.0;12:00;05;5.8;13.1;12:30;;1023.8;;1021.5;15
1974-01-16;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.5;0.0;16.0;09:00;21.0;11:45;09;6.4;15.0;Varias;;1024.7;;1023.1;Varias
1974-01-17;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;0.0;18.0;Varias;21.0;Varias;18;3.6;6.9;Varias;;1024.2;;1023.9;16
1974-01-18;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.5;0.0;18.0;Varias;21.0;14:00;05;2.8;6.9;10:30;;1023.6;;1020.7;17
1974-01-19;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.2;0.0;17.4;Varias;21.0;15:00;18;1.4;3.9;Varias;;1024.6;;1022.7;15
1974-01-20;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.0;0.0;17.0;08:00;21.0;13:30;09;2.2;5.0;Varias;;1024.8;;1022.0;Varias
1974-01-21;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;17.0;0.0;14.0;09:05;20.0;16:30;05;4.7;6.1;Varias;;1024.8;12;1023.0;15
1974-01-22;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;16.0;0.0;12.0;09:10;20.0;Varias;05;3.3;8.1;11:00;;1022.2;09;1021.6;15
1974-01-23;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;16.2;0.0;12.0;09:05;20.4;Varias;05;4.2;8.1;Varias;;1023.5;12;1021.8;15
1974-01-24;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.5;0.0;14.5;09:10;26.5;16:39;05;6.1;8.1;09:30;;1021.9;12;1020.3;09
1974-01-25;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;21.8;0.0;16.5;09:10;27.0;16:40;05;6.4;8.1;Varias;;1023.1;12;1021.4;09
1974-01-26;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.5;0.0;16.0;09:10;25.0;16:45;05;5.8;8.9;Varias;;1024.0;09;1022.7;Varias
1974-01-27;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.8;0.0;13.5;09:10;24.0;16:40;36;2.2;5.0;10:00;;1022.7;Varias;1020.4;15
1974-01-28;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.2;0.0;13.5;09:10;23.0;Varias;36;7.8;8.9;11:10;;1020.3;12;1019.1;15
1974-01-29;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;21.0;0.0;17.0;09:10;25.0;Varias;05;6.4;6.9;09:30;;1020.2;Varias;1017.9;16
1974-01-30;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;21.5;0.0;17.0;09:05;26.0;16:30;36;5.3;8.1;Varias;;1019.9;Varias;1018.2;16
1974-01-31;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;21.2;0.0;15.0;09:10;27.5;14:00;05;1.1;6.9;16:30;;1020.6;12;1018.7;Varias
1974-02-01;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.5;0.0;16.0;06:00;21.0;14:00;36;4.4;5.0;Varias;;1024.2;Varias;1018.0;06
1974-02-02;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.0;0.0;16.0;08:00;20.0;13:30;36;3.9;5.0;Varias;;1022.3;11;1016.7;06
1974-02-03;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.0;0.0;15.0;09:00;21.0;Varias;36;10.3;13.1;12:00;;1021.9;Varias;1019.0;Varias
1974-02-04;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;16.0;0.0;14.0;06:00;18.0;14:00;09;13.6;20.0;10:30;;1023.2;Varias;1021.4;Varias
1974-02-05;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;17.5;0.0;16.0;06:00;19.0;13:45;09;11.7;13.9;14:30;;1022.3;07;1018.2;13
1974-02-06;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.0;0.0;16.0;08:00;20.0;14:30;09;13.6;20.0;11:30;;1022.3;09;1021.2;Varias
1974-02-07;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;16.5;0.0;14.0;09:00;19.0;15:00;05;14.4;18.1;09:30;;1019.9;12;1018.7;09
1974-02-08;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;17.0;0.0;15.0;Varias;19.0;16:00;05;4.7;8.1;Varias;;1016.8;12;1013.3;07
1974-02-09;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;17.0;0.0;15.0;09:00;19.0;15:45;05;5.6;8.9;17:00;;1018.3;12;1015.9;08
1974-02-10;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.0;;16.0;10:00;20.0;16:20;05;3.3;8.1;Varias;;1019.9;Varias;1017.2;Varias
1974-02-11;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.5;;16.0;08:00;21.0;13:30;36;5.3;6.1;Varias;;1021.1;12;1019.9;15
1974-02-12;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;19.8;;17.6;09:00;22.0;15:30;36;6.4;8.1;13:00;;1022.4;12;1020.7;15
1974-02-13;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;20.0;;17.0;08:00;23.0;12:30;36;9.2;13.1;Varias;;1023.0;Varias;1021.6;15
1974-02-14;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.5;;16.0;08:00;21.0;12:45;36;8.6;13.1;Varias;;1021.9;13;1019.8;15
1974-02-15;C929I;HIERRO AEROPUERTO;STA. CRUZ DE TENERIFE;32;18.0;;16.0;09:00;20.0;14:45;99;8.9;15.0;Varias;;1021.4;Varias;1020.3;Varias
