FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
2011-08-01;3168D;GUADALAJARA;GUADALAJARA;721;26.6;0.2;20.0;06:00;33.2;14:00;16;3.1;16.4;23:10;;929.3;08;924.8;19
2011-08-02;3168D;GUADALAJARA;GUADALAJARA;721;23.1;0.0;18.2;23:59;28.0;15:50;18;4.2;11.1;00:10;;934.9;24;928.1;00
2011-08-03;3168D;GUADALAJARA;GUADALAJARA;721;23.7;0.0;15.8;05:40;31.6;15:50;17;1.1;6.1;13:00;;937.1;24;934.8;01
2011-08-04;3168D;GUADALAJARA;GUADALAJARA;721;26.4;0.0;18.4;04:40;34.3;16:00;23;1.7;7.5;16:20;;937.3;08;932.9;18
2011-08-05;3168D;GUADALAJARA;GUADALAJARA;721;26.1;0.0;19.5;04:40;32.7;14:30;23;3.9;10.8;16:00;;933.4;00;929.3;Varias
2011-08-06;3168D;GUADALAJARA;GUADALAJARA;721;24.8;0.0;17.5;05:30;32.1;15:30;18;3.3;12.5;14:30;;930.3;00;927.1;Varias
2011-08-07;3168D;GUADALAJARA;GUADALAJARA;721;25.3;0.0;18.7;05:50;31.9;17:10;99;3.3;10.3;Varias;;931.3;24;927.6;Varias
2011-08-08;3168D;GUADALAJARA;GUADALAJARA;721;25.0;0.0;17.6;05:40;32.5;16:50;06;3.3;10.0;20:50;;938.7;24;931.1;01
2011-08-09;3168D;GUADALAJARA;GUADALAJARA;721;23.5;0.0;14.4;05:00;32.6;15:20;05;1.9;8.6;21:00;;939.8;08;936.4;17
2011-08-10;3168D;GUADALAJARA;GUADALAJARA;721;25.2;0.0;15.8;03:50;34.6;17:00;16;1.9;11.1;22:30;;939.4;Varias;934.2;Varias
2011-08-11;3168D;GUADALAJARA;GUADALAJARA;721;28.4;0.0;20.5;06:00;36.4;15:50;14;1.4;6.7;03:00;;936.2;00;932.0;18
2011-08-12;3168D;GUADALAJARA;GUADALAJARA;721;27.6;1.0;20.2;21:50;35.1;12:40;10;2.5;17.8;19:30;;935.1;21;929.5;17
