FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
2013-03-08;0372C;PORQUERES;GIRONA;157;14.2;0.0;9.2;19:30;19.2;12:10;;;;;;;;;
2013-03-09;0372C;PORQUERES;GIRONA;157;13.8;0.0;7.5;05:00;20.2;14:50;;;;;;;;;
2013-03-10;0372C;PORQUERES;GIRONA;157;13.6;0.0;6.5;23:59;20.6;15:00;;;;;;;;;
2013-03-11;0372C;PORQUERES;GIRONA;157;11.4;0.4;4.4;05:30;18.3;13:00;;;;;;;;;
2013-03-12;0372C;PORQUERES;GIRONA;157;8.8;6.4;2.2;23:59;15.4;13:20;;;;;;;;;
2013-03-13;0372C;PORQUERES;GIRONA;157;4.4;3.7;-0.7;23:59;9.5;14:40;;;;;;;;;
2013-03-14;0372C;PORQUERES;GIRONA;157;3.6;0.0;-2.7;03:40;9.9;13:50;;;;;;;;;
2013-03-15;0372C;PORQUERES;GIRONA;157;4.9;0.0;-3.1;06:10;12.9;14:20;;;;;;;;;
2013-03-16;0372C;PORQUERES;GIRONA;157;6.7;0.2;-1.2;04:10;14.6;13:30;;;;;;;;;
2013-03-17;0372C;PORQUERES;GIRONA;157;11.7;4.9;8.2;04:10;15.2;12:10;;;;;;;;;
2013-03-18;0372C;PORQUERES;GIRONA;157;8.2;0.0;2.2;23:59;14.3;14:10;;;;;;;;;
2013-03-19;0372C;PORQUERES;GIRONA;157;7.8;4.0;1.8;01:20;13.7;16:00;;;;;;;;;
2013-03-20;0372C;PORQUERES;GIRONA;157;10.4;0.0;5.4;22:40;15.4;10:50;;;;;;;;;
2013-03-21;0372C;PORQUERES;GIRONA;157;10.8;0.0;2.5;05:50;19.2;14:40;;;;;;;;;
2013-03-22;0372C;PORQUERES;GIRONA;157;12.8;0.0;4.9;05:40;20.8;13:30;;;;;;;;;
2013-03-23;0372C;PORQUERES;GIRONA;157;11.2;0.0;6.2;00:10;16.3;13:10;;;;;;;;;
2013-03-24;0372C;PORQUERES;GIRONA;157;9.6;0.0;4.8;23:59;14.4;11:30;;;;;;;;;
2013-03-25;0372C;PORQUERES;GIRONA;157;11.2;0.0;3.4;06:00;19.0;13:10;;;;;;;;;
2013-03-26;0372C;PORQUERES;GIRONA;157;10.0;1.9;4.6;05:30;15.4;15:40;;;;;;;;;
2013-03-27;0372C;PORQUERES;GIRONA;157;9.6;0.9;8.5;06:00;10.7;08:30;;;;;;;;;
2013-03-28;0372C;PORQUERES;GIRONA;157;13.2;17.6;8.0;04:00;18.3;13:50;;;;;;;;;
2013-03-29;0372C;PORQUERES;GIRONA;157;15.1;0.0;10.0;03:10;20.2;12:30;;;;;;;;;
2013-03-30;0372C;PORQUERES;GIRONA;157;11.4;0.8;5.5;23:59;17.3;11:10;;;;;;;;;
2013-03-31;0372C;PORQUERES;GIRONA;157;10.0;;4.1;05:30;16.0;13:20;;;;;;;;;
2013-04-01;0372C;PORQUERES;GIRONA;157;8.2;10.7;6.1;23:59;10.3;11:30;;;;;;;;;
2013-04-02;0372C;PORQUERES;GIRONA;157;10.4;4.7;3.1;03:50;17.6;12:50;;;;;;;;;
2013-04-03;0372C;PORQUERES;GIRONA;157;8.7;0.0;2.0;05:00;15.4;15:40;;;;;;;;;
2013-04-04;0372C;PORQUERES;GIRONA;157;10.4;10.0;7.7;23:59;13.2;09:00;;;;;;;;;
2013-04-05;0372C;PORQUERES;GIRONA;157;6.8;3.0;4.8;Varias;8.9;12:30;;;;;;;;;
2013-04-06;0372C;PORQUERES;GIRONA;157;8.2;0.2;3.9;05:50;12.5;12:10;;;;;;;;;
2013-04-07;0372C;PORQUERES;GIRONA;157;8.4;0.0;1.0;05:00;15.9;13:30;;;;;;;;;
2013-04-08;0372C;PORQUERES;GIRONA;157;8.5;4.5;3.1;23:59;13.9;Varias;;;;;;;;;
2013-04-09;0372C;PORQUERES;GIRONA;157;11.3;0.0;2.7;01:20;19.9;10:00;;;;;;;;;
2013-04-10;0372C;PORQUERES;GIRONA;157;13.2;0.0;7.6;05:40;18.7;16:10;;;;;;;;;
2013-04-11;0372C;PORQUERES;GIRONA;157;17.4;0.0;10.4;23:00;24.3;13:30;;;;;;;;;
2013-04-12;0372C;PORQUERES;GIRONA;157;15.1;0.0;7.7;23:50;22.5;14:50;;;;;;;;;
2013-04-13;0372C;PORQUERES;GIRONA;157;13.9;0.0;6.3;05:20;21.5;15:00;;;;;;;;;
2013-04-14;0372C;PORQUERES;GIRONA;157;13.8;0.0;5.1;05:00;22.6;12:50;;;;;;;;;
2013-04-15;0372C;PORQUERES;GIRONA;157;15.1;;6.9;03:00;23.3;13:00;;;;;;;;;
2013-04-16;0372C;PORQUERES;GIRONA;157;17.5;0.0;8.8;Varias;26.2;12:50;;;;;;;;;
2013-04-17;0372C;PORQUERES;GIRONA;157;18.4;0.0;10.0;05:10;26.7;12:40;;;;;;;;;
2013-04-18;0372C;PORQUERES;GIRONA;157;16.6;0.1;8.5;05:00;24.6;12:20;;;;;;;;;
2013-04-19;0372C;PORQUERES;GIRONA;157;10.4;7.7;3.8;23:40;17.1;08:40;;;;;;;;;
2013-04-20;0372C;PORQUERES;GIRONA;157;10.6;0.0;1.9;Varias;19.2;14:10;;;;;;;;;
2013-04-21;0372C;PORQUERES;GIRONA;157;11.9;0.0;4.8;03:50;19.0;12:10;;;;;;;;;
2013-04-22;0372C;PORQUERES;GIRONA;157;12.6;0.0;5.1;23:59;20.1;14:00;;;;;;;;;
2013-04-23;0372C;PORQUERES;GIRONA;157;12.6;0.0;3.8;04:50;21.5;13:40;;;;;;;;;
2013-04-24;0372C;PORQUERES;GIRONA;157;13.4;0.0;6.9;05:00;19.8;12:00;;;;;;;;;
2013-04-25;0372C;PORQUERES;GIRONA;157;14.5;11.9;12.2;00:40;16.8;10:30;;;;;;;;;
2013-04-26;0372C;PORQUERES;GIRONA;157;15.4;11.5;11.8;23:59;19.1;11:40;;;;;;;;;
2013-04-27;0372C;PORQUERES;GIRONA;157;9.2;13.9;6.6;23:40;11.8;00:10;;;;;;;;;
2013-04-28;0372C;PORQUERES;GIRONA;157;7.7;6.6;6.2;03:40;9.2;14:20;;;;;;;;;
2013-04-29;0372C;PORQUERES;GIRONA;157;10.0;8.8;7.5;00:00;12.6;16:40;;;;;;;;;
2013-04-30;0372C;PORQUERES;GIRONA;157;13.8;;7.3;23:50;20.4;13:50;;;;;;;;;
