FECHA;INDICATIVO;NOMBRE;PROVINCIA;ALTITUD;TMEDIA;PRECIPITACION;TMIN;HORATMIN;TMAX;HORATMAX;DIR;VELMEDIA;RACHA;HORARACHA;SOL;PRESMAX;HORAPRESMAX;PRESMIN;HORAPRESMIN
1988-12-03;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;5.8;0.0;0.6;07:40;10.9;13:00;25;2.5;10.0;00:10;;;;;
1988-12-04;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;6.4;0.0;1.3;23:50;11.5;14:20;24;4.4;11.1;12:30;;;;;
1988-12-05;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;2.4;0.0;-0.9;01:10;5.8;11:50;24;1.9;6.7;14:10;;;;;
1988-12-06;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;4.0;0.0;-2.5;07:30;10.4;13:10;99;0.8;5.0;17:15;;;;;
1988-12-07;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;1.6;0.0;-3.5;05:50;6.7;Varias;05;2.5;11.7;11:30;;;;;
1988-12-08;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;2.8;0.0;-1.9;04:10;7.5;Varias;05;2.5;11.9;11:40;;;;;
1988-12-09;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;4.6;0.0;0.7;04:20;8.5;13:10;06;3.3;12.2;11:50;;;;;
1988-12-10;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;4.6;0.0;0.5;21:30;8.6;Varias;08;2.8;11.4;10:30;;;;;
1988-12-11;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;5.4;0.0;1.0;04:00;9.7;14:30;07;3.3;10.0;12:20;;;;;
1988-12-12;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;4.8;0.0;0.0;05:10;9.7;12:30;04;4.2;14.7;14:00;;;;;
1988-12-13;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;5.2;0.0;1.5;00:00;8.8;14:20;05;4.4;13.3;23:00;;;;;
1988-12-14;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;3.8;0.0;-0.6;23:20;8.2;13:10;03;3.9;13.9;05:20;;;;;
1988-12-15;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;3.6;0.0;-5.1;07:55;12.3;14:30;03;1.4;5.3;00:00;;;;;
1988-12-16;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;1.6;0.0;-4.0;Varias;7.1;12:20;09;3.1;11.4;14:50;;;;;
1988-12-17;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;3.2;0.0;-0.4;22:20;6.8;12:00;08;4.4;13.6;11:50;;;;;
1988-12-18;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;2.6;0.0;-3.1;23:55;8.3;12:40;08;3.1;10.3;13:40;;;;;
1988-12-19;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;1.6;0.0;-6.1;07:30;9.3;13:10;04;0.6;5.6;21:40;;;;;
1988-12-20;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;4.9;0.0;-4.3;Varias;14.1;14:40;06;1.1;11.4;15:20;;;;;
1988-12-21;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;6.8;0.0;0.2;23:59;13.5;12:00;05;2.8;11.7;12:50;;;;;
1988-12-22;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;1.4;0.0;-2.5;05:35;5.3;15:30;32;0.0;3.6;01:40;;;;;
1988-12-23;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;1.2;0.0;-1.7;23:45;4.1;15:00;99;1.1;4.2;Varias;;;;;
1988-12-24;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;2.2;0.0;-3.6;05:00;8.0;13:15;11;1.1;3.6;11:50;;;;;
1988-12-25;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;2.3;0.0;0.0;Varias;4.6;Varias;24;0.8;5.0;16:10;;;;;
1988-12-26;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;3.9;0.0;1.6;Varias;6.2;15:10;99;0.6;3.6;Varias;;;;;
1988-12-27;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;1.2;0.0;-2.3;23:40;4.6;14:30;24;0.3;2.2;00:30;;;;;
1988-12-28;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;-2.0;0.0;-4.7;08:35;0.7;14:00;11;0.8;4.7;14:40;;;;;
1988-12-29;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;-1.0;0.0;-3.3;Varias;1.4;14:20;10;0.6;2.8;23:00;;;;;
1988-12-30;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;0.4;0.0;-7.4;08:00;8.3;13:20;19;0.6;3.3;14:10;;;;;
1988-12-31;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;0.6;0.0;-7.6;04:30;8.7;15:40;99;0.3;1.9;Varias;;;;;
1989-01-01;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;0.4;0.0;-9.1;07:40;9.9;14:40;24;0.6;2.5;16:30;;;;;
1989-01-02;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;;;;;;;;0.3;;;;;;;
1989-01-03;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;-0.9;0.0;-9.4;07:10;7.6;13:10;07;0.3;3.3;22:20;;;;;
1989-01-04;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;-0.9;0.0;-6.6;06:30;4.8;14:40;13;0.6;3.6;11:00;;;;;
1989-01-05;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;0.4;0.0;-5.5;Varias;6.3;14:05;22;1.4;3.9;13:00;;;;;
1989-01-06;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;2.6;5.7;-1.7;23:20;6.8;14:30;23;1.7;13.9;11:10;;;;;
1989-01-07;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;3.0;0.0;-1.1;00:30;7.1;14:40;04;4.2;13.3;06:20;;;;;
1989-01-08;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;5.2;0.0;-2.0;Varias;12.5;16:10;06;0.8;7.5;01:40;;;;;
1989-01-09;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;1.8;0.0;-4.1;07:30;7.8;14:40;22;0.8;3.1;12:50;;;;;
1989-01-10;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;4.0;0.7;-1.7;01:40;9.8;14:30;99;1.9;7.2;20:45;;;;;
1989-01-11;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;6.2;0.0;0.9;20:25;11.4;Varias;05;1.1;6.1;01:30;;;;;
1989-01-12;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;5.3;0.0;-1.5;03:50;12.1;13:20;24;0.8;7.5;14:10;;;;;
1989-01-13;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;5.2;0.0;-2.0;22:50;12.4;15:55;99;0.3;3.3;Varias;;;;;
1989-01-14;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;3.8;0.0;-4.0;05:50;11.6;13:10;06;1.1;8.9;22:10;;;;;
1989-01-15;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;5.4;0.0;-1.5;23:55;12.4;Varias;06;1.7;7.2;09:50;;;;;
1989-01-16;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;3.7;0.0;-3.3;06:00;10.7;16:10;99;0.6;3.1;13:25;;;;;
1989-01-17;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;3.0;0.0;-3.9;05:20;10.0;13:00;04;1.4;6.4;22:30;;;;;
1989-01-18;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;3.6;0.0;-1.4;23:59;8.5;14:30;06;2.5;11.1;11:00;;;;;
1989-01-19;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;1.2;0.0;-5.0;Varias;7.4;Varias;22;0.6;3.3;13:20;;;;;
1989-01-20;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;2.0;0.0;-3.4;23:40;7.3;15:40;08;0.8;3.3;18:10;;;;;
1989-01-21;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;2.2;0.0;-4.6;02:30;8.9;15:50;28;1.4;6.4;13:50;;;;;
1989-01-22;2374X;CARRIÓN DE LOS CONDES;PALENCIA;830;-0.6;0.0;-3.9;01:30;2.8;14:35;24;0.8;4.7;15:50;;;;;
